Date,Service,Departure station,Arrival station,Average journey time,Number of scheduled trains,Number of cancelled trains,Cancellation comments,Number of trains delayed at departure,Average delay of late trains at departure,Average delay of all trains at departure,Departure delay comments,Number of trains delayed at arrival,Average delay of late trains at arrival,Average delay of all trains at arrival,Arrival delay comments,Number of trains delayed > 15min,Average delay of trains > 15min (if competing with flights),Number of trains delayed > 30min,Number of trains delayed > 60min,Pct delay due to external causes,Pct delay due to infrastructure,Pct delay due to traffic management,Pct delay due to rolling stock,Pct delay due to station management and equipment reuse,"Pct delay due to passenger handling (crowding, disabled persons, connections)",Month
2018-02,National,PARIS MONTPARNASSE,VANNES,153.0,244,11,,54,18.5,3.95,,64,40.96666666666667,13.066666666666666,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",50,12.95,28,10,,,,,,,February
2018-02,National,RENNES,PARIS MONTPARNASSE,0.0,567,27,,235,10.233333333333333,0.0,,210,0.0,13.3,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",114,13.266666666666667,52,28,,,,,,,February
2018-02,National,PARIS EST,STRASBOURG,112.0,448,14,,136,13.4,4.166666666666667,,95,31.166666666666668,7.333333333333333,"04/04 : 2465? Obstacle à la fermeture des portes (5’) + 2443? LTV 230 (5’)  
11/02 : 2365? Avitaillement tardif et descente tardive (5’) et intervention SUGE (11’) + 2407? BM isolé motrice (5’) + 2583? LTV 250 (5’)
12/02 : 2407, 2365, 2421? Pb de pantographe (25’) 
13/02 : 2583, 2377? Croisement matériel (14’)
14/02 : 2407? Attente ADC (5’) et décontrôle aiguille (5’min) + 2457? RS signaux fermés (10’)
15/02 : 2465? Descente tardive TEE (11’)
16/02 : 2407? Csq personne sur les voies (10’)
17/02 : 2443 et 2377? VL 230 (16’) + 2377? Erreur affichage du train en gare (10’) + 2443? Csq détresse à quai (17’)
18/02 : 2365 et 2407 ? Csq alarme simple DBC (57’)
19/02 : 2465? Csq accident de personne (5’) + 2407? Essai frein tardif (5’)
20/02 : 2443? Descente tardive TEE (13’), 2371? Csq bagage abandonné (5’), 2407? Réutilisation rame du 2706 (7’), 2371? Attente ASCT (5’)
22/02 : 2465? Intervention SUGE (5’), 2407? Pb conducteur (10’), 2457? ERTMS (14’)
23/02 : 2459? réutilisation du 2676 (14’), 1407? Csq accident de personne (6’)
25/02 : 2471? Intervention SUGE (6’)
26/02 : 2443? Descente tardive TEE (5’) 
27/02 : 2583 et 2457 ? Descentes tardives TEE (15’)
28/02 : 2377? Attentes correspondance (5’) + 2371? Défaut torches en cabine (5’)",70,7.333333333333333,36,11,56.52,4.35,5.43,29.35,4.35,0.0,February
2018-02,National,TOURCOING,BORDEAUX ST JEAN,286.0,28,0,,5,4.8,0.85,,6,64.13333333333334,15.083333333333334,,6,15.083333333333334,4,3,25.0,0.0,25.0,25.0,25.0,0.0,February
2018-02,National,TOURCOING,MARSEILLE ST CHARLES,309.0,28,1,,2,26.0,1.9166666666666665,,6,25.416666666666668,6.316666666666666,,6,6.316666666666666,1,0,,,,,,,February
2018-02,National,BESANCON FRANCHE COMTE TGV,PARIS LYON,131.0,186,2,,33,118.28333333333333,0.4166666666666667,,12,20.816666666666666,1.1666666666666667,,6,1.1666666666666667,4,0,41.67,25.0,8.33,16.67,8.33,0.0,February
2018-02,National,GRENOBLE,PARIS LYON,0.0,227,0,,0,13.233333333333333,0.0,,35,28.083333333333332,6.9,,41,6.9,18,2,,,,,,,February
2018-02,National,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81.0,199,0,,124,6.55,4.066666666666666,,39,17.083333333333332,0.0,,12,2.8333333333333335,2,0,20.0,17.14,25.71,20.0,11.43,5.71,February
2018-02,National,MARNE LA VALLEE,LYON PART DIEU,109.0,333,4,,249,12.683333333333334,9.7,,70,32.78333333333333,0.0,,49,7.983333333333333,21,7,32.76,17.24,13.79,29.31,3.45,3.45,February
2018-02,National,MARSEILLE ST CHARLES,MARNE LA VALLEE,214.0,282,3,,68,12.583333333333334,2.95,,52,42.75,9.083333333333334,,52,9.083333333333334,0,7,,,,,,,February
2018-02,National,NIMES,PARIS LYON,176.0,318,0,,183,8.0,4.683333333333334,,71,0.0,6.616666666666667,Heurt d’un chien par le TGV 6103 (rame 4723) en gare de Valence.,53,6.616666666666667,25,4,,,,,,,February
2018-02,National,PARIS LYON,CHAMBERY CHALLES LES EAUX,193.0,294,0,,51,12.183333333333334,1.85,,42,345.31666666666666,4.783333333333333,,31,4.783333333333333,18,2,20.0,27.5,20.0,27.5,2.5,2.5,February
2018-02,National,PARIS LYON,GRENOBLE,180.0,246,0,,40,13.833333333333334,1.95,,33,25.816666666666666,6.25,,31,6.25,14,2,,,,,,,February
2018-02,National,PARIS LYON,LYON PART DIEU,119.0,583,1,,62,0.0,0.6333333333333333,,59,24.066666666666666,2.4833333333333334,,43,2.4833333333333334,13,0,,,,,,,February
2018-02,National,PARIS LYON,MARSEILLE ST CHARLES,201.0,441,4,,53,0.0,1.4666666666666668,,50,31.55,5.566666666666666,,50,5.566666666666666,15,5,,,,,,,February
2018-02,National,PARIS LYON,VALENCE ALIXAN TGV,130.0,292,1,,43,16.65,2.15,,50,25.05,5.116666666666666,,31,5.116666666666666,13,3,16.67,18.75,20.83,41.67,2.08,0.0,February
2018-02,National,TOULON,PARIS LYON,241.0,247,2,,90,7.983333333333333,3.0833333333333335,,33,34.416666666666664,5.733333333333333,,33,5.733333333333333,16,2,30.3,39.39,15.15,15.15,0.0,0.0,February
2018-02,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,91.0,352,11,,179,8.816666666666666,4.716666666666667,,110,35.766666666666666,0.0,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",64,12.916666666666666,40,19,58.82,22.35,9.41,4.71,2.35,2.35,February
2018-02,National,PARIS MONTPARNASSE,TOURS,72.0,171,12,,29,36.31666666666667,6.3,,53,38.916666666666664,14.016666666666667,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",30,14.016666666666667,22,8,60.53,15.79,13.16,7.89,0.0,2.63,February
2018-02,National,QUIMPER,PARIS MONTPARNASSE,222.0,220,7,,18,0.0,0.7833333333333333,,44,49.86666666666667,13.116666666666667,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",44,13.116666666666667,19,0,55.56,27.78,8.33,5.56,2.78,0.0,February
2018-02,National,MARSEILLE ST CHARLES,LILLE,309.0,167,2,,0,9.283333333333333,0.0,,50,35.55,12.916666666666666,,50,12.916666666666666,25,0,44.0,26.0,20.0,8.0,0.0,2.0,February
2018-02,National,BORDEAUX ST JEAN,TOURCOING,0.0,28,0,,15,12.366666666666667,6.633333333333333,,10,82.2,31.2,,10,31.2,5,4,16.67,0.0,66.67,16.67,0.0,0.0,February
2018-02,National,RENNES,PARIS VAUGIRARD,0.0,27,0,,6,7.316666666666666,1.6166666666666667,,5,60.13333333333333,12.8,,5,12.8,0,3,,,,,,,February
2018-02,National,LYON PART DIEU,PARIS LYON,120.0,604,5,,0,4.883333333333333,3.1166666666666667,,81,23.1,3.6166666666666667,,46,0.0,14,2,21.62,22.97,21.62,24.32,8.11,1.35,February
2018-02,National,LYON PART DIEU,MONTPELLIER,112.0,286,6,,173,8.1,5.1,,40,22.083333333333332,3.35,,16,3.35,8,3,,,,,,,February
2018-02,National,MACON LOCHE,PARIS LYON,99.0,205,0,,157,10.916666666666666,8.383333333333333,,60,21.066666666666666,6.966666666666667,Décontrôles d’aiguilles à Paris-Gare-de-Lyon dans la matinée.,47,6.966666666666667,9,0,,,,,,,February
2018-02,National,PARIS LYON,PERPIGNAN,308.0,136,1,,26,17.966666666666665,3.1,,24,40.81666666666667,8.783333333333333,Heurt d’un chien par le TGV 6103 (rame 4723) en gare de Valence.,24,8.783333333333333,13,4,30.43,8.7,30.43,30.43,0.0,0.0,February
2018-02,International,MARSEILLE ST CHARLES,MADRID,464.0,27,0,,6,7.75,1.9166666666666665,,4,23.75,0.8,,4,0.8,1,0,66.67,0.0,33.33,0.0,0.0,0.0,February
2018-02,National,PARIS MONTPARNASSE,QUIMPER,221.0,237,11,,50,19.683333333333334,4.0,,49,51.05,12.833333333333334,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",49,12.783333333333333,28,0,46.94,26.53,12.24,12.24,2.04,0.0,February
2018-02,National,PARIS MONTPARNASSE,ST PIERRE DES CORPS,61.0,360,24,,65,22.383333333333333,4.016666666666667,,100,32.93333333333333,10.666666666666666,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",59,10.666666666666666,32,11,58.33,13.89,12.5,13.89,0.0,1.39,February
2018-02,National,ST MALO,PARIS MONTPARNASSE,159.0,84,2,,2,31.366666666666667,0.7833333333333333,,20,40.88333333333333,11.55,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisobe neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",0,11.4,6,4,47.06,23.53,11.76,11.76,5.88,0.0,February
2018-02,National,VANNES,PARIS MONTPARNASSE,0.0,243,9,,145,5.416666666666667,3.3333333333333335,,73,38.4,0.0,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",0,13.766666666666667,21,0,,,,,,,February
2018-02,,PARIS EST,METZ,84.0,275,8,,66,118.28333333333333,3.2,,64,23.016666666666666,5.566666666666666,"04/02 : 2843? Pb installations et prise en charge PMR à MZ (12’)
10/02 : Descente tardive TEE ? 2831 (50’) et 2815 (23’)
12/02 : + 2803 et 2809? Pb pantographe  sur 2803 et csq (5’ et 6’)
13/02 : 2617? Descente tardive (12’)
14/02 : 2833? Retard autre réseau (5’) + 2803? Attente ADC  et agent départ (5’)
15/02 : 2809? Pb frein au départ (17’) + 2635? LTV 40 (5’)
16/02 : Csq alerte radio TER? 2809 (25’), 2803 (16’), 2815 (6’) + 2815? Retard autre réseau (15’) + 2817? Descente tardive (37’)
17/02 : Descente tardive? 2803 (6’), 2831 (5’)
19/02 : 2833? Csq accident de personne (74’)+ 2839 (23’) + 2815? défaut technique (19’) +2803? intervention police (5’)
20/02 :2839? Problème fermeture porte (7’)
22/02 : 2833? ERTMS (10’), 2839? Retard autre réseau (5’) + 2803? Redus conducteur de partir (10’) + 2815? Zones en non libération (6’)
23/02 : 2815? Descente tardive (23’) + 2803? Csq accident de personne (8’)
24/02 : 2803? Descente tardive (9’)
26/02 : 2601? Descente tardive (5’)
27/02 : 2815?Double défaut BTM (20’)
28/02 : 2815? Difficulté de réception (7’) + 2803? défaut technique (5’)",41,5.566666666666666,14,4,,,,,,,February
2018-02,National,DOUAI,PARIS NORD,77.0,193,6,,51,6.7,0.0,,56,16.516666666666666,58.46666666666667,"Intempéries exceptionnelles vécues lors de la deuxième semaine, et d’autre part suite à la forte tension du parc Matériel qui perdure.En effet, les mauvaises conditions climatiques survenues tôt dans le mois  ont occasionné une situation de blocage, avec de multiples dérangements d’installations de sécurité. En ce qui concerne Réseau, il s’agit d’une répartition entre les dérangements d’installations de sécurité(rails cassés, incidents passages à niveau, incidents caténaires, le domaine Externe (heurts d’animaux) et les travaux (limitation de vitesse et espacements suite travaux de régénération).",15,0.0,4,3,37.25,11.76,31.37,13.73,5.88,0.0,February
2018-02,National,PARIS NORD,DOUAI,74.0,191,0,,56,14.516666666666667,4.316666666666666,,42,30.333333333333332,6.516666666666667,"Intempéries exceptionnelles vécues lors de la deuxième semaine, et d’autre part suite à la forte tension du parc Matériel qui perdure.En effet, les mauvaises conditions climatiques survenues tôt dans le mois  ont occasionné une situation de blocage, avec de multiples dérangements d’installations de sécurité. En ce qui concerne Réseau, il s’agit d’une répartition entre les dérangements d’installations de sécurité(rails cassés, incidents passages à niveau, incidents caténaires, le domaine Externe (heurts d’animaux) et les travaux (limitation de vitesse et espacements suite travaux de régénération).",25,6.516666666666667,12,0,,,,,,,February
2018-02,,NANTES,PARIS VAUGIRARD,143.0,55,0,,17,12.083333333333334,3.7333333333333334,,7,75.55,9.95,,0,9.95,4,4,,,,,,,February
2018-02,National,PARIS LYON,ANNECY,227.0,183,0,,34,0.0,2.183333333333333,,0,42.7,9.5,"Un zone rouge intermittente, vers Cluny.",30,9.5,16,3,24.14,17.24,10.34,41.38,3.45,3.45,February
2018-02,National,PARIS LYON,MONTPELLIER,209.0,269,1,,43,0.0,0.0,,34,34.55,4.15,,34,4.15,19,0,,,,,,,February
2018-02,National,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,168.0,102,0,,12,0.0,0.0,,0,22.35,6.266666666666667,Heurt d’un chien par le TGV 6103 (rame 4723) en gare de Valence.,15,6.266666666666667,5,1,,,,,,,February
2018-02,National,PARIS LYON,TOULON,239.0,200,5,,0,19.383333333333333,2.1666666666666665,,42,35.63333333333333,12.383333333333333,"Un zone rouge intermittente, vers Cluny.",42,12.383333333333333,16,3,,,,,,,February
2018-02,National,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,168.0,101,2,,9,5.583333333333333,0.48333333333333334,,14,17.416666666666668,3.1,,6,3.1,2,0,18.18,18.18,9.09,45.45,9.09,0.0,February
2018-02,National,VALENCE ALIXAN TGV,PARIS LYON,132.0,263,0,,154,10.2,5.983333333333333,,60,345.31666666666666,6.716666666666667,Heurt d’un chien par le TGV 6103 (rame 4723) en gare de Valence.,43,6.716666666666667,21,4,34.0,40.0,6.0,20.0,0.0,0.0,February
2018-02,International,GENEVE,PARIS LYON,194.0,208,0,,147,2.4166666666666665,1.9166666666666665,,15,0.0,58.46666666666667,,15,4.416666666666667,8,2,,,,,,,February
2018-02,International,PARIS LYON,GENEVE,194.0,188,0,,20,7.816666666666666,0.5333333333333333,,10,0.0,0.0,,0,0.8,3,1,,,,,,,February
